ID,name,class,sub_class,posneg,ND1,ND2,ND3,ND4,ND5,ND6,HFD1,HFD2,HFD3,HFD4,HFD5,HFD6,PSP1,PSP2,PSP3,PSP4,PSP5
M253T577,"5,7-Dihydroxyflavone",Flavonoids,Flavones,neg,342178.3439,502351.5118,1372361.541,291985.7622,304486.89,2602137.334,1776892.619,1078615.724,572405.8548,468386.675,3265567.433,1096271.278,1827225.51,908482.7408,2057420.918,6713.60267,851515.469
M241T726,Pentadecanoic acid,Fatty Acyls,Fatty acids and conjugates,neg,37404209.77,264826446.3,145519654.7,163372633.5,171332869.8,148814160.6,194656946.1,217473121.2,283566669.3,293966876.6,42601635.56,89755211.32,199959733.4,119462742.9,61113268.05,10151851.22,184323538.6
M256T925,Palmitic acid,Fatty Acyls,Fatty acids and conjugates,neg,81558989.27,92499468.63,85117799.39,54371194.94,98722385.52,139216791,134136368.9,87673625.7,80487386.59,42573489.02,61558818.25,160160314.9,89185538.55,98336537.76,53240271.65,83865403.32,75360500.61
M283T846_2,Guanosine,Purine nucleosides,,neg,31676389238,48024698223,39044027436,33714894265,45285962836,35786185110,35273725008,45624155049,40213872119,36938944684,23764570103,41423162095,38180027167,57120658446,36478173286,49102212328,42806781884
M283T486,Biochanin A,Isoflavonoids,O-methylated isoflavonoids,neg,434375.2245,689461.4527,769680.3322,285193.4543,584021.422,1398622.891,1240079.52,980103.4911,576848.9102,346844.0352,918770.3871,1054108.55,444908.1518,441396.9195,805398.7944,582715.1443,398208.1015
M284T873,Stearic acid,Fatty Acyls,Fatty acids and conjugates,neg,24879405.82,28213563.23,19804880.36,22475911.02,12138523.58,14196176.11,28894345.33,37331373.57,33049873.99,27062857.57,25776908.32,22327647.81,27109652.93,27904273.26,19151826.33,55353865.74,35561788.76
M266T294,2'-Deoxyguanosine,,,neg,2389569.232,3262357.241,4173726.694,1273231.635,3950361.575,4292494.568,5253309.351,3459225.293,2542152.735,3527491.046,11441062.44,4406098.837,3969212.922,2207888.877,8803560.649,4633540.222,4333266.459
M267T785,Formononetin,Isoflavonoids,O-methylated isoflavonoids,neg,121747196.7,156385855.2,78221622.63,58588680.87,34729509.68,31641612.51,137093495.6,113546341.6,47921589.06,24689072.79,26929914.81,27506672.07,41035504.33,43758355.99,38854484.52,33349215.67,239502422.3
M269T760,Dehydroepiandrosterone,Steroids and steroid derivatives,Androstane steroids,neg,69215927.41,49535647.59,15278417.6,51124304.38,56233835.2,89081443.39,129718326.2,169033566.7,108972717.5,9163009.283,284407708.2,23916868.06,17661793.91,14010318.9,22204431.33,32616217.53,110742959.9
M271T856,Epiandrosterone,Steroids and steroid derivatives,Androstane steroids,neg,214170131.8,194737452.3,147664343,347325390.9,161810391.2,335167271.4,427865391.3,441225900.1,207970120,230464249.2,285242323.7,253054714.3,84712416.62,109758275.9,318204116.7,362709795.8,205610408.6
M277T890,Alpha-Linolenic acid,Fatty Acyls,Lineolic acids and derivatives,neg,4597854070,1739948852,3604417492,2509291196,3178447079,5236207283,8167119316,8610994495,4037717462,3426527811,9346276749,6642023770,2162181649,2788946984,4862732929,6370218371,3319139174
M297T841,5'-Methylthioadenosine,5'-deoxyribonucleosides,5'-deoxy-5'-thionucleosides,neg,3184694242,1600689782,2964036710,3053413790,2042033509,2456667174,2978402982,3587596976,3543252858,2634422309,3195704001,2372165390,3936754423,3167341885,2933770917,2494736392,1582658876
M281T860_2,Oleic acid,Fatty Acyls,Fatty acids and conjugates,neg,81712174005,81393671190,59650560227,55577937928,40072028627,46437806512,84199719416,1.13E+11,89243323482,77059148668,73379049971,1.19E+11,75155519692,74330675883,1.07E+11,1.54E+11,1.15E+11
M301T601,Quercetin,Flavonoids,Flavones,neg,218860738.9,91145779.11,90211601.05,59574883.19,60772382.65,127680460.2,89672483.68,143730695.3,59686804.16,43793608.85,91247060.69,137372273.6,41825081.14,179329943.6,117423677.8,152146342.5,107210389.8
M297T924,Nonadecanoic acid,Fatty Acyls,Fatty acids and conjugates,neg,31170092.65,21082477.55,19596659.29,18853611.71,12180591.61,84470461.1,3404418.465,46858628.42,28475430.57,26926735.59,3975532.215,2713489.653,15714608.35,2031218.478,6133690.492,6548191.266,10396425.66
M299T851,all-trans-Retinoic acid,Prenol lipids,Retinoids,neg,88290932.4,116516287.9,92278655.04,89663380.16,80910424.41,138394506.4,208234657.8,146972989.4,82656153.16,110914116.5,110344716.2,114424014.4,53586762.39,178345119.2,14816643.55,68300521.22,3533875.735
M305T78,(-)-Epigallocatechin,Flavonoids,Flavans,neg,158609521.7,175868839.9,108540791.7,169349625.6,36576789.34,92914247.86,168674507.6,29918739.93,150992647.5,155701443.7,194897525,121443547.8,104291051.4,34205643.96,31514238.09,249245827.9,63007107.85
M353T561,Prostaglandin F2a,Fatty Acyls,Eicosanoids,neg,7864151.219,21278201.1,23494735.81,9267248.554,12601307.86,42638992.56,40463858.64,30145058.54,18504852.68,10860477.32,29987146.36,38190024.95,10681812.56,15374596.55,24650678.17,21633424.21,13271488.66
M339T851,"Fructose 1,6-bisphosphate",Organooxygen compounds,Carbohydrates and carbohydrate conjugates,neg,34457136.65,30699587.68,34360544.22,30763292.49,28558617.1,17572422.1,21278403.2,33732771.35,25424723.89,24885856.39,25566312.5,29939683.99,37577049.37,65005005.08,43221887.56,18438274.98,26368289.34
M383T274,S-Adenosylhomocysteine,5'-deoxyribonucleosides,5'-deoxy-5'-thionucleosides,neg,24909616.12,13565228.88,13044925.56,1997081.456,13068180.79,23271796.53,15229710.62,9377327.909,11567702.36,5186749.011,16426423.56,43333372.67,32685972.11,8808482.865,28274689.61,37487802.45,13355817.97
M396T896,Ergocalciferol,Steroids and steroid derivatives,Vitamin D and derivatives,neg,82281321.21,31626805.6,25714438.57,2597422.128,8817997.853,33332661.07,40060413.56,51529745.95,2579078.706,2171330.979,35581638.8,10544710.29,26718240.22,78069635.18,7855338.155,69629877.56,12865051.75
M397T766,S-Adenosylmethionine,,,neg,44207811.02,23580988.02,10297810.91,10167130.68,9795190.926,10389187.56,6099644.707,29827732.81,4753052.301,2403133.013,25277636.48,29196906.89,13399961.85,14167217.39,28096157.53,52414541.69,37021525.33
M392T869,Deoxycholic acid,Steroids and steroid derivatives,"Bile acids, alcohols and derivatives",neg,58240125.6,41516144.39,53241868.35,4879565.758,7314115.154,12508199.53,17674592.85,29862517.79,10574917.65,6725899.3,19135364.19,44104353.22,17176917.75,114219497.8,96175863.79,19756819.91,11192888.13
M391T680,Chenodeoxycholic acid,Steroids and steroid derivatives,"Bile acids, alcohols and derivatives",neg,2974165.778,1598568.423,1677883.743,3210009.094,1690778.703,2668593.709,5718670.225,3135344.162,1672791.18,4062807.929,2272922.387,5089929.314,2631392.071,2421591.219,10526492.16,7351563.321,1551275.399
M441T367,Folic acid,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",neg,800978.0908,520629.4731,666787.3307,219476.2466,744126.9695,1778659.071,883398.1193,5334903.283,7595.510662,26846.40152,3130548.604,1041294.796,773159.0608,346145.2428,2086856.107,375064.0513,340818.5643
M448T611,Glycochenodeoxycholic acid,,,neg,15218485.55,26788109.68,29449625.68,21129958.32,16728706.4,4178850.108,4528850.172,13817433.47,31292129.17,20913135.99,5479831.852,5123396.561,8093783.298,23151130.38,3116395.289,4914112.705,19691660.26
M457T423,Epigallocatechin gallate,Flavonoids,Flavans,neg,67732838.16,66150446.53,63942343.65,1680983.082,33415861.32,334342898.2,15260536.08,205950234,39602500.18,44971935.28,147972913.5,714008.7064,42466454.06,23546343.75,63156583.66,14527542.2,31814077.6
M464T499,Glycocholic acid,,,neg,7189565.474,8759960.477,3356211.579,4553344.886,4639606.15,1125968.164,4729345.631,5937370.606,14836175.08,1979743.845,16728144.93,1715094.651,15376218.56,9045607.435,1213169.661,312734.604,2946690.204
M472T838,Maslinic acid,Prenol lipids,Triterpenoids,neg,24080386.37,25794038.84,8486215.35,7480886.243,12720532.2,15473912.93,24295625.57,67460408.62,17334314.09,7449410.975,28794674.51,18917708.58,9344009.295,25056129.38,28076945.69,46235868.79,19423535.79
M665T101_1,Stachyose,,,neg,18199119.36,41021216.2,32732666.8,20456579.36,42462977.61,33326875.57,18546210.86,24628502.31,33789249.23,21392203.87,4282136.738,41628565.98,33617416.09,21293459.63,5015250.946,31214268.52,15815966.28
M119T89_2,L-Erythrulose,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,neg,429104971.6,384327563,697337397.3,143691841.2,62268051.95,592905891.5,479775956.3,452082514.9,378462701.1,67601806.93,926463132.9,387942843.9,365230609.5,380109492.9,725543312,235760123.9,355042439.5
M135T81_3,Threonic acid,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,neg,250365408.1,169804966.9,264387305.9,248514762.9,213417304.4,201370812.1,214280096,216392866.9,170189753.9,203501875.1,261353925,214489845.4,180605686.2,96827430.43,179715920.6,93188298.65,120689914.7
M151T123_2,Xanthine,Imidazopyrimidines,Purines and purine derivatives,neg,7483629180,1716584083,4219767049,7069272910,1185825913,18604440355,9436166800,3528175925,11866555541,3536900219,5358212182,3662527972,2225493129,2023108091,3985964501,2687522642,1001281384
M159T77,Pyrophosphate,Non-metal oxoanionic compounds,Non-metal pyrophosphates,neg,70736955.18,61917423.75,65152607.45,47083811.28,72468251.09,23292601.33,74146731.88,58090885.16,53370589.43,69659884.24,74350865.47,88768266.05,61730980.94,83636945.89,45478405.33,41953650.57,118302971.8
M182T302_2,4-Pyridoxic acid,Pyridines and derivatives,Pyridinecarboxylic acids and derivatives,neg,2323678352,969382364.4,1522787472,2017752072,1944982164,1422296050,1853218044,1681703704,1710292259,2569175560,2081258932,2830550681,771760119.5,662691137.4,1229285289,622356640.7,2199139345
M165T863,7-Methylxanthine,Imidazopyrimidines,Purines and purine derivatives,neg,22716200.99,19194671.8,32648083.07,43441592.26,51701029.06,161334124.6,111616815.7,113935543.9,7976226.817,5283474.096,26267137.73,23178045.57,22697099.6,14355925.77,13210373.76,116888647.1,116973888.5
M186T70,(2R)-2-Hydroxy-3-(phosphonatooxy)propanoate,Carbohydrates and carbohydrate conjugates,Sugar acids and derivatives,neg,4819860.034,8890974.346,12364683.86,6973660.922,10527879.97,12324608.37,19671438.13,6499045.381,9364391.137,11662855.9,18869224.83,7009973.089,10682139.8,1058743.74,13248078.56,8974450.083,11493035.47
M168T101,1-Methylhistidine,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",neg,101179480.6,90619308.93,60833863.06,68245987.81,97782683.37,70603539.71,77742136.51,100107761.6,80568998.17,106044072.3,60552291.05,77858961.59,88323693.53,79630959.74,102768404.7,56302770.57,95261142.66
M169T542,Gallic acid,Benzene and substituted derivatives,Benzoic acids and derivatives,neg,157064921,1105044741,185669706.8,176671623.5,305434963.8,146873761.5,2047525247,103511998,455242945.8,286615548.5,387703098.4,255958786.1,789614007,69718161.53,1081056911,1338332175,93040452.67
M173T119,N-Acetylornithine,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",neg,44846349.72,56876277.42,62163125.08,44914322,66239339.44,100020511.9,79948384.4,61986798.22,55578506.72,23974472.07,12439730.7,55606507.5,39961525,44491694.76,29104235.5,13814221.53,32355598.63
M173T102,L-Arginine,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",neg,7591934.435,5770262.161,10251221.67,2338419.139,8368677.15,14542476.24,27071846.92,12893989.25,3688139.031,5226749.199,30213510.56,23435408.25,11468469.76,6584799.85,36441309.67,13371032.47,8169857.137
M177T107,Gluconolactone,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,neg,37185626.09,12613798.99,26798472.95,17418635.07,20331507.22,40587160.13,40005641.34,32408295.1,23578643.89,13599316.74,40303872.79,38122523,23439679.42,22651513.06,42445475.8,50427828.56,26468942.83
M201T330,Sebacic acid,Fatty Acyls,Fatty acids and conjugates,neg,592920.236,2191281.283,9036983.272,5158355.66,2786752.072,15834638.42,22578068.52,19157125.12,1054451.566,14745371.22,4422752.478,37415150.59,15144203.32,17250344.17,1406374.729,51481474.54,2744848.829
M191T107,Isocitric acid,Carboxylic acids and derivatives,Tricarboxylic acids and derivatives,neg,1511056.95,1470098.91,4087430.648,1327627.852,1529278.385,14369339.48,11107041.11,1478262.125,4468638.819,1335717.466,6430385.594,7013657.496,6441682.352,3215306.401,11847138.26,8613949.138,3735831.97
M209T90,Sedoheptulose,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,neg,349886822.2,80080887.86,247324164.3,214986476.8,259109765.1,467362464.1,364100917.4,163805673.5,219162278.5,135281093.3,158419385,159958996.6,115779538.1,78782428.06,91793659.16,87776628.57,165241657.9
M193T720,Zingerone,Benzene and substituted derivatives,Phenols and derivatives,neg,11979304.94,4864960.046,7719553.266,4839172.614,914957.6591,14767864,15763510.27,13353923.48,4353632.658,5770379.713,31578030.69,18905806.94,10612534.15,9861486.334,18732226.57,16818887.07,7305479.335
M236T188,Biopterin,Pteridines and derivatives,Pterins and derivatives,neg,1053620.86,372865.2072,805052.9601,1751804.665,620803.3708,5376983.992,7806845.886,305102.6001,444174.1669,708579.0725,13166430.54,8989313.154,5130064.912,678069.4027,22599123.96,7835581.4,4097552.811
M229T76,Ribose 1-phosphate,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,neg,68516401.5,43995257.65,60151384.61,36631258.33,42957576.98,142957744.4,250446851.2,177355558.2,54574316.32,34370602.87,87476625.54,82533211.17,66089901.01,44574975.92,126883919.2,92772088.09,49961438.15
M249T725,Gemfibrozil,Phenol ethers,,neg,448507254.9,517882244.2,450553623.3,82692806.89,134535373,663489676.9,594807766.2,482313695.3,102825552.3,84831000.03,94671753.95,309665488.6,307997647.8,91491527.81,74670340.79,549014498.5,310154829.1
M253T947,Ketoprofen,Benzene and substituted derivatives,Benzophenones,neg,63608663.5,910458773.7,832093520,32299028.06,809386492.2,233534472.3,544982954.9,721485805.2,870467775,865754578.8,148429897.2,173811563.6,138334147.8,831633680.7,573521889.3,229390092.5,148859412
M241T79,D-Myo-inositol 4-phosphate,Organooxygen compounds,Alcohols and polyols,neg,85680552.61,87556930.12,97499091.16,82849881.34,83016206.33,99413770.15,93714354.68,86749128.88,87557279.12,102247585.5,102837920,101721543.9,86695363.35,88772346.03,82677158.69,106729009.3,79473072.81
M263T562,(S)-Abscisic acid,Prenol lipids,Sesquiterpenoids,neg,2917744.986,1137376.8,1001420.956,921131.7385,1019947.579,13907132.38,13746460.94,7701371.611,1096465.338,1026799.816,4155769.993,1086812.865,3689488.108,1192083.533,4381040.34,3253856.355,1114784.741
M266T301,Adenosine,Purine nucleosides,,neg,4543213.676,2488994.725,1546813.668,44122.35841,122379.8055,4529670.641,5292347.948,4009439.109,60720.57217,78878.66961,9761890.796,4471951.861,4147189.962,1462666.144,8151323.871,2030845.981,2173508.018
M254T918,Palmitoleic acid,Fatty Acyls,Fatty acids and conjugates,neg,279136033.1,180090550,287723198,109260937.5,173452034.1,265532631.5,324819634.9,152632769.3,90544354.97,91057592.66,529661667.1,443460620.8,238779620.2,96595474.18,880486487.6,194858764.5,127092968.3
M256T624,Isoliquiritigenin,"Linear 1,3-diarylpropanoids",Chalcones and dihydrochalcones,neg,23309196.12,1225767.475,15237927.07,17959320.16,33033828.63,78720300.01,77128576.69,68665121.81,29643404.32,14883150.57,24196120.26,44910127.8,46387613.98,33495324.36,49572283.71,49593723.16,46685040.82
M275T860,Stearidonic acid,Fatty Acyls,Lineolic acids and derivatives,neg,232438500,105506074.7,101429786.5,191357918.6,153504955.1,563924061.2,376500359.1,407889286.6,162806275.6,180862091.2,693079311.5,296394014,387716243.7,293353329.5,385298247.2,522882870.4,408135456.8
M265T841,Practolol,Benzene and substituted derivatives,Anilides,neg,110489688.9,85874317.08,111654988.4,99448408.44,131511870.9,270900587,210246016.9,278734256.9,104516191.1,6501296.791,202573320.9,155817674.5,68895779.64,12939611.37,176696634.9,102272643,56829876.16
M267T255,Inosine,Purine nucleosides,,neg,141515362.5,86876095.19,337238340.6,47165925.65,181516115.8,112177109.2,125156177.4,75508771.96,53623381.83,40232698.44,339823379.5,90000742.57,239986548.7,226790071.5,160630449.1,96192401.83,175633553.7
M272T512,Arbutin,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,neg,7833770.736,4656906.752,5208995.006,548045.3895,3512055.82,3426847.269,3815874.704,7663563.361,1416595.371,524569.1478,8209502.801,1550518.547,1990940.84,3140266.243,13928719.24,6629646.681,954003.2037
M275T730,[8]-Shogaol,Benzene and substituted derivatives,Phenols and derivatives,neg,7251524.747,2960101.039,3095405.173,2436447.302,4037257.641,6683358.282,4161880.408,4572201.173,2690130.842,2105716.834,5407522.723,6708590.142,5481884.857,3478266.789,10218816.69,8564699.67,3959973.158
M293T826,9-OxoODE,Fatty Acyls,Lineolic acids and derivatives,neg,244342383.2,208241799.1,256037374.3,206186821.8,275473158.3,210005859.3,339294903.2,125430421.9,272779548.6,317123442.4,368011493.9,121588664.8,236619107.9,120148731.9,361851716.4,183833279,315715603.7
M283T270_2,Xanthosine,Purine nucleosides,,neg,1114598068,499871583,661879606.1,492836731.3,526680521.7,326510098.6,946996287,1398887468,752860268.2,402871143.6,248922651.9,1551805457,1128743301,635211397.2,879229703.9,877289273.8,562500233
M284T711,Letrozole,Benzene and substituted derivatives,Diphenylmethanes,neg,6636805.362,3653990.916,3382817.292,2980538.793,3650387.012,9180554.674,6751138.614,4623151.998,4568817.775,2384179.08,5742037.051,8315605.282,3905871.752,4909523.247,7030309.516,8502709.241,3374544.486
M293T817,13-L-Hydroperoxylinoleic acid,Fatty Acyls,Lineolic acids and derivatives,neg,310361821,266082038,196477069.4,44580160.75,160666215.8,356916050.9,94511324.23,516565761.1,245484574.7,40210423.74,349312971,111858313.6,66270734.75,211750537.4,197773655.3,89214852.76,48354567.96
M311T702,9(S)-HPODE,Fatty Acyls,Lineolic acids and derivatives,neg,54019471.48,34148550.15,23698307.84,15613052.65,15133646.91,59384700.58,50324113.24,27625496.03,22304950.58,8111854.213,35342597.35,29001302.93,22257830.5,22491154.35,42511766.53,23845460.08,8748516.042
M295T803_2,"9,10-Epoxyoctadecenoic acid",Fatty Acyls,Fatty acids and conjugates,neg,1032091570,1266034725,1020329114,1175794950,1015432665,1003939266,1461383481,802788893.3,844605809.6,1031651934,708649235.6,1869165425,908298796.4,1102017381,1443959696,764699623.5,2095139781
M317T758,"(S,E)-Zearalenone",Macrolides and analogues,Zearalenones,neg,17227239.71,12171569.18,8734807.883,746165.6223,2480663.263,11543037.43,6882435.031,5435579.431,2494717.204,1078068.332,4473337.811,6137706.111,2059870.482,2048917.07,6330937.233,10505297.88,2700322.002
M319T862,20-HETE,Fatty Acyls,Fatty acids and conjugates,neg,134942478.2,56500480.26,68038728.06,50840563.77,62318401.12,128425114.8,84570807.77,137668710.8,57616335.09,61789754.55,225064671.6,137288030.8,43533793.68,56841923.66,158444982.7,102440815.7,46145529.65
M308T881,Eicosadienoic acid,Fatty Acyls,Fatty acids and conjugates,neg,654966588.4,268644663.4,67083913.4,35510205.11,186900474.9,617685694.1,221941158.7,562356044.9,51237483.69,265765747.1,2620339159,965799169.2,139209066.4,80046748.94,1424683210,729808378.6,278569306.2
M310T863,11Z-Eicosenoic acid,Fatty Acyls,Fatty acids and conjugates,neg,619059962.8,587126174.8,574887362.2,139365792.8,209704427.9,243418186.6,171322433.1,712214979.3,734370621.9,691106921.2,425650957.7,196297577,680776348.3,637596056.5,164453393,164190346.4,2196746391
M311T851,Levonorgestrel,Steroids and steroid derivatives,Estrane steroids,neg,275541179.9,167363180.7,211042230.8,270037257.3,310635639.5,437191020.2,938899326.9,263079171.8,105620374.2,146362576.9,594149009.2,277613088,124515538.6,100621944.3,225955627.8,577557503.3,6389910.592
M330T921,Docosapentaenoic acid (22n-3),Fatty Acyls,Fatty acids and conjugates,neg,1943951228,1296534450,1208060050,461305447.4,2429490858,1233275646,1483458086,1294714595,797974452.3,518336297.5,52541290.38,1782242926,2035714083,96579235.13,1311783024,163799077.6,1176237053
M332T842,Adrenic acid,Fatty Acyls,Fatty acids and conjugates,neg,298187362.7,242532875.9,93048342.7,138013029,158848371.8,160725921.7,306681810.2,314185029,297646620.8,282448082.4,217316638.6,432541884.2,304422458.3,209182112.4,282113922.5,923396585.1,920636441.7
M318T675,Chloroquine,Quinolines and derivatives,Aminoquinolines and derivatives,neg,8601541.524,12786177.28,673642.7357,525188.8778,9436698.678,916143.2259,9621173.255,39481110.3,5334545.798,2750647.032,810414.7453,2031492.61,606283.1479,13098628,11561239.88,16354975.16,16867707.77
M337T758,"11,12-DiHETrE",Fatty Acyls,Eicosanoids,neg,195500426,107017228.8,146398866.4,51101262.72,88837565.02,135439539.1,287322953.8,178485329.5,79796788.39,52384666.21,52677852.43,239078652.9,14430010.54,87718314.84,138970821,103578681.2,19502824.13
M319T796,16(R)-HETE,Fatty Acyls,Eicosanoids,neg,106477781.3,24479813.43,110011655.6,51469163.4,83331979.9,172935673.1,164352509.8,171980605.9,76743528.14,9746447.308,147619218.4,140422142,79611791.42,71360929.32,100676715.4,128979762,126349022.2
M325T841,11-Dehydrocorticosterone,Steroids and steroid derivatives,Hydroxysteroids,neg,76109828.11,76021079.21,61913980.44,62929909.84,73233162.17,76476685.86,71484658.59,69433486,87044233.46,108219503.8,73207563.37,72037552.06,77561909.13,77972124.25,70435961.46,30608832.06,31416060.49
M330T679,Carnosol,Prenol lipids,Terpene lactones,neg,8550026.715,12826982.93,8846509.639,756409.312,11142991.67,16490972.74,11046556.43,10340314.48,1026340.546,1448395.381,1563941.079,6174301.243,1322542.305,10571868.27,1771699.91,5689095.275,1672205.975
M333T671,Prostaglandin B2,Fatty Acyls,Eicosanoids,neg,5050020.675,592687.619,610200.1207,1683664.177,1693664.229,10559647.15,12055435.72,10690351.21,3080572.824,481711.3111,3768780.857,17127965.89,10030242.01,9480625.773,1691441.715,2551629.368,201794.5169
M333T663,Prostaglandin A2,Fatty Acyls,Eicosanoids,neg,5697179.034,7908852.304,3680790.198,2115722.377,10886675.01,18922734.85,5571433.178,2130807.438,1526536.256,4189148.762,8796841.928,4103301.249,3942940.416,6921063.435,2450409.675,1127348.315,322596.6738
M351T706,Lipoxin B4,Fatty Acyls,Eicosanoids,neg,16907171.86,12570832.69,12144375.49,1706584.193,2960613.19,9315679.65,16528492.14,6647064.713,7111232.011,6047471.299,3000541.426,21867288.47,10425044.98,11834380.08,8976889.848,3640156.722,1933299.497
M333T774,Prostaglandin J2,Fatty Acyls,Eicosanoids,neg,20813730.15,9820962.083,11327505.63,6804927.33,11760972,31105617.58,16389722.12,16581390.43,7329718.596,4098445.204,16145945.19,21702442.22,11490959.06,7369003.948,15549411.62,13121654.33,6674371.671
M335T754,Hepoxilin B3,Fatty Acyls,Eicosanoids,neg,11779422.13,30098873.45,36872509.61,11760298.47,28847336.69,86573990.23,90083995.15,58346186.92,34966672.55,16313096.09,66959908.98,71113008.82,17258499.36,18896283.65,31853185.49,32076333.23,22037209.07
M335T760,11b-PGF2a,Fatty Acyls,Eicosanoids,neg,10415025.79,8391894.567,13771632.34,1003643.106,8956649.898,26943107.03,9574641.78,31065532.22,5365335.832,7028743.267,13230303.98,21229456.8,17085673.99,2242183.532,6798818.652,1564118.829,2497110.586
M337T747,"14,15-DiHETrE",Fatty Acyls,Eicosanoids,neg,22805634.52,107424329.5,147639714.2,41971667.7,81883221.16,318421490.8,267792206.9,203814718.1,125642787.6,52526456.95,216411805.4,207759951.7,50976986.14,75543418.11,134020618.6,97661384.27,60493251.83
M341T553,Sucrose,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,neg,271563.3548,184399.5117,105353.873,54177.40634,1296327.442,2027137.294,2771346.737,418134.8496,167795.8417,50039.29784,1566606.427,2136031.784,2446446.67,541061.6117,542307.3728,1153029.62,582060.3066
M346T260_2,3'-AMP,Ribonucleoside 3'-phosphates,,neg,240737586.9,141632072.7,45823297.72,85174872.17,61237390.72,104438169,275363489.4,312112068.9,39119925.73,24189963.55,86093071.33,85405902.7,48900822.47,175161367.6,272664246.2,291240666.7,177202811.2
M369T73,Digalacturonate,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,neg,8662437.092,4933981.981,4752716.404,3136185.841,6446769.634,7484371.817,8653643.407,4268092.614,6913724.086,4119865.054,8528456.27,10165218.88,8906549.007,7244961.764,11179109.75,8505141.154,7077244.029
M369T486,6-Keto-prostaglandin F1a,Fatty Acyls,Eicosanoids,neg,16291543.24,8386513.47,23268708.78,8692417.537,6620416.371,17924777.84,5210351.23,21002476.29,8376852.028,9459790.414,19335196.25,16016045.92,9581381.963,6958932.72,10702888.79,19559853.43,113041748.7
M351T524,Lipoxin A4,Fatty Acyls,Eicosanoids,neg,5444533.105,4862272.623,5543989.462,3614720.674,5948519.531,6078914.193,10533361.38,3373724.158,6578023.549,6836089.918,12202226.79,6273214.238,5681947.919,2738159.996,12563418.98,9498992.206,9282795.547
M362T100,GMP,Purine nucleotides,Purine ribonucleotides,neg,231251.7131,1170152.911,1712920.556,77164.33146,1422770.603,1406747.859,206161.3038,409951.6906,166799.1263,60715.59022,1997437.248,33120.92081,3818606.956,173240.5359,7779370.524,354759.9554,16160999.3
M369T535,Thromboxane B2,Fatty Acyls,Eicosanoids,neg,12582874.55,19527122.7,20160736.97,27605017.43,20461320.68,5198111.36,6150219.651,6826542.886,27310020.42,30852536.74,6261815.489,6251259.427,16950768.06,15259714.42,7783622.21,8657302.202,23623876.62
M405T525,Carvedilol,Indoles and derivatives,Carbazoles,neg,2076478.848,2068006.487,2022903.435,174132.9912,1081501.4,2068059.537,4977136.253,3620520.679,986580.2549,1097478.259,4744129.328,1603296.071,1790843.217,1028246.392,11478191.67,2877163.486,2537776.845
M409T772,LysoPA(16_0_0_0),Glycerophospholipids,Glycerophosphates,neg,18668435.42,8445054.803,17180639.31,15459418.05,14049218.39,25189042.29,2181452.978,25277946.68,9505097.083,1322975.145,21227714.08,23269240.68,3891151.049,22545532.36,14891594.5,17470260.28,7580463.636
M410T507,Fluvastatin,Pyrroles,Substituted pyrroles,neg,236168.4485,145817.7533,264807.2356,204408.2055,123529.0795,1986156.558,506592.2957,1952943.804,29388.78642,26206.76424,5156331.237,10496219.33,2973241.912,69720.91071,1058169.403,3799864.153,1161296.438
M423T916,Alpha-Tocotrienol,Prenol lipids,Quinone and hydroquinone lipids,neg,284809757.3,255810808.8,312228883.5,158942520.2,310700816.3,670635222.3,627680044,417794703.5,215844842.3,80637399.55,357094266.6,468802701.8,263314650.7,523040613.2,599725123.5,372232017.8,7066779.065
M455T346_1,FMN,Flavin nucleotides,,neg,99314361.45,22795814.02,24739592.23,6167241.09,13068756.79,8321959.465,2384683.969,4053771.269,31128150.05,10550829.63,100291771,20941381.16,80954557.98,73000462.28,106545284.9,50596753.75,38900286.43
M515T696_1,Probucol,Benzene and substituted derivatives,Phenylpropanes,neg,5687726.874,7618444.228,3393761.597,3602612.344,6964820.252,15566164.29,10237051.1,6810897.584,7605684.921,6075891.789,10269924.65,12216811.23,3771382.079,3227657.992,12834710.13,10363805.43,7750206.593
M198T529,Procollagen 5-hydroxy-L-lysine,,,neg,2781308.164,2075173.934,1818671.662,181711.7459,1001871.137,2966328.32,2794373.959,2082478.144,1363553.308,265545.3707,186941.111,2214763.778,1422814.92,5057262.218,1606345.246,463945.5958,979419.0933
M290T379,N-Acetylneuraminic acid,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,neg,159345.6892,179363.9611,67057.79014,69101.70652,1369347.512,1265765.194,1999166.95,4275954.886,122252.4927,775224.9593,188462.1154,3294925.655,549947.9865,1355642.23,1917385.323,1542381.983,224469.2218
